"","months_loan_duration","amount","installment_rate","age","default","checking_balance_.0DM","checking_balance__200DM","checking_balance_1.200DM","credit_history_critical","credit_history_fullyrepaid","credit_history_fullyrepaidthisbank","purpose_business","purpose_car.new.","purpose_education","purpose_furniture","purpose_radio.tv","purpose_repairs","savings_balance_.100DM","savings_balance_101.500DM","employment_length_4.7yrs","personal_status_divorcedmale","personal_status_female","other_debtors_guarantor","installment_plan_none","housing_own","telephone_none","foreign_worker_no"
"175",0.25,0.17409486079014,0.333333333333333,0.125,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0
"176",0.382352941176471,0.398096181357984,1,0.607142857142857,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"177",0.117647058823529,0.128040057224607,0.333333333333333,0.410714285714286,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0
"178",0.0294117647058824,0.00484208209530098,1,0.589285714285714,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
"179",0.117647058823529,0.0942555298778475,1,0.214285714285714,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
"180",0.25,0.0176625949158138,1,0.821428571428571,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0
"181",0.470588235294118,0.512930560140861,0,0.160714285714286,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0
"182",0.470588235294118,0.231374491031143,0.333333333333333,0.196428571428571,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"183",0.25,0.0768680532629031,1,0.375,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"184",0.294117647058824,0.194068449433256,1,0.553571428571429,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
"185",0.205882352941176,0.0348850005502366,1,0.303571428571429,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"186",0.161764705882353,0.061076262793001,1,0.214285714285714,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0
"187",0.0735294117647059,0.268460437988335,0.333333333333333,0.982142857142857,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"188",0.176470588235294,0.0508968856608342,0.333333333333333,0.875,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"189",0.117647058823529,0.0233300319137229,1,0.0178571428571429,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0
"190",0.205882352941176,0.164740838560581,0,0.25,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
"191",0.294117647058824,0.23885770881479,0.333333333333333,0.625,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"192",0.647058823529412,0.197755034664906,1,0.267857142857143,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
"193",0.338235294117647,0.201661714537251,1,0.303571428571429,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
"194",0.0294117647058824,0.102233960603059,0.333333333333333,0.178571428571429,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
"195",0.602941176470588,0.153020798943546,1,0.0357142857142857,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0
"196",0.0735294117647059,0.0688345988775173,0.333333333333333,0.267857142857143,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
"197",0.0294117647058824,0.0622867833168262,0,0.160714285714286,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0
"198",0.117647058823529,0.0385715857818862,1,0.142857142857143,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
"199",0.294117647058824,0.138109387036426,1,0.303571428571429,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200",0.205882352941176,0.222680752723671,1,0.375,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
"201",0.0735294117647059,0.0377462308792781,1,0.589285714285714,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
"202",0.117647058823529,0.050511720039617,1,0.142857142857143,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0
"203",0.338235294117647,0.267800154066248,0.666666666666667,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0
"204",0.117647058823529,0.0358754264333663,1,0.0357142857142857,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
"205",0.117647058823529,0.0685044569164741,1,0.339285714285714,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0
"206",0.382352941176471,0.570760426983603,0.666666666666667,0.339285714285714,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"207",0.117647058823529,0.092714867392979,1,0.428571428571429,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
"208",0.117647058823529,0.064597777044129,1,0.125,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0
"209",0.294117647058824,0.347639484978541,0.333333333333333,0.0357142857142857,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
"210",0.117647058823529,0.0639925167822163,0.666666666666667,0.642857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1
"211",0.0735294117647059,0.155386816331022,0,0.25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
"212",0.470588235294118,0.197259821723341,0.333333333333333,0.464285714285714,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
"213",0.338235294117647,0.27748431825685,0.333333333333333,0.553571428571429,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"214",0.382352941176471,0.0912292285682844,1,0.839285714285714,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
"215",0.470588235294118,0.170133157257621,1,0.571428571428571,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"216",0.0294117647058824,0.0375261362385826,0,0.357142857142857,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"217",0.205882352941176,0.157037526136239,0.666666666666667,0.214285714285714,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"218",0.470588235294118,0.201551667216903,0.333333333333333,0.0714285714285714,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
"219",0.294117647058824,0.152470562341807,0.333333333333333,0.0892857142857143,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
"220",0.0882352941176471,0.0612963574336965,0.333333333333333,0.803571428571429,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
"221",0.117647058823529,0.020633872565203,1,0.125,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
"222",0.117647058823529,0.052272477165181,1,0.0714285714285714,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"223",0.117647058823529,0.0251458126994608,1,0.196428571428571,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
"224",0.294117647058824,0.15010454495433,1,0.232142857142857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"225",0.161764705882353,0.242489270386266,0.666666666666667,0.196428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
"226",0.470588235294118,0.130020908990866,1,0.142857142857143,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0
"227",0.647058823529412,0.589358424122373,0,0.142857142857143,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
"228",0.117647058823529,0.419005172224056,1,0.607142857142857,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"229",0.0735294117647059,0.0675690546935182,1,0.0535714285714286,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0
"230",0.294117647058824,0.159513590844063,1,0.0535714285714286,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"231",0.470588235294118,0.217893694288544,1,0.125,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0
"232",0.0735294117647059,0.124188401012435,0.333333333333333,0.571428571428571,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"233",0.117647058823529,0.104049741388797,0.666666666666667,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0
"234",0.205882352941176,0.0338945746671069,1,0.107142857142857,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0
"235",0,0.071200616264994,0.333333333333333,0.410714285714286,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0
"236",0.294117647058824,0.086552217453505,1,0.196428571428571,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
"237",0.0294117647058824,0.787113458787279,0,0.0714285714285714,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"238",0.25,0.138494552657643,1,0.75,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
"239",0.117647058823529,0.0572796302410036,1,0.285714285714286,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0
"240",0.382352941176471,0.125013755915043,0,0.357142857142857,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0
"241",0.294117647058824,0.0365907340156267,1,0.178571428571429,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"242",0.0294117647058824,0.0740068229338616,0.666666666666667,0.571428571428571,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0
"243",0.647058823529412,0.239628040057225,0.666666666666667,0.0892857142857143,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
"244",0.117647058823529,0.0514471222625729,0.666666666666667,0.142857142857143,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0
"245",0.117647058823529,0.175910641575878,1,0.285714285714286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
"246",0.294117647058824,0.0554638494552658,1,0.107142857142857,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
"247",0.117647058823529,0.0256960493011995,1,0.589285714285714,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0
"248",0.0294117647058824,0.0524925718058765,1,0.285714285714286,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
"249",0.294117647058824,0.0921646307912402,0.333333333333333,0.125,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0
"250",0.205882352941176,0.0100693298118191,0.666666666666667,0.0535714285714286,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
"251",0.0294117647058824,0.0228898426323319,0.666666666666667,0.357142857142857,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0
"252",0.117647058823529,0.110102344007923,0,0.482142857142857,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0
"253",0.382352941176471,0.104544954330362,1,0.0892857142857143,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0
"254",0.294117647058824,0.214647298338285,0.333333333333333,0.285714285714286,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0
"255",0.0735294117647059,0.0979421151094971,0.333333333333333,0.0892857142857143,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
"256",0.823529411764706,0.394409596126334,0,0.142857142857143,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
"257",0.294117647058824,0.133927588863211,1,0.285714285714286,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0
"258",0.117647058823529,0.104489930670188,1,0.178571428571429,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
"259",0.161764705882353,0.195994277539342,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
"260",0.102941176470588,0.0497413887971828,1,0.678571428571429,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0
"261",0.117647058823529,0.0774182898646418,0.333333333333333,0.142857142857143,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0
"262",0.294117647058824,0.0744470122152526,1,0.642857142857143,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0
"263",0.205882352941176,0.277979531198415,0.333333333333333,0.303571428571429,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"264",0.117647058823529,0.137449103114339,0.333333333333333,0.678571428571429,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
"265",0.0882352941176471,0.0539782106305711,0.666666666666667,0.232142857142857,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1
"266",0.161764705882353,0.0303730604159789,1,0.321428571428571,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0
"267",0.470588235294118,0.333113238692638,1,0.303571428571429,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"268",0.294117647058824,0.0705953560030813,1,0.339285714285714,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
"269",0.147058823529412,0.480246505997579,0,0.464285714285714,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1
"270",0.294117647058824,0.0412127214702322,1,0.107142857142857,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
"271",0.205882352941176,0.132717068339386,1,0.232142857142857,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1
"272",0.117647058823529,0.0633872565203037,0.666666666666667,0.321428571428571,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
"273",0.647058823529412,0.655827005612413,1,0.303571428571429,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"274",0.647058823529412,0.154616485088588,1,0.160714285714286,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0
"275",0.382352941176471,0.646417959722681,0,0.267857142857143,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0
"276",0.0735294117647059,0.134642896445472,0,0.232142857142857,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0
"277",0.205882352941176,0.118520964014526,0.333333333333333,0.125,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0
"278",0.117647058823529,0.0556839440959613,0.333333333333333,0.535714285714286,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
"279",0.0294117647058824,0.239958182018268,0,0.232142857142857,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0
"280",0.294117647058824,0.0908440629470672,1,0.178571428571429,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"281",0.161764705882353,0.171563772422142,0.666666666666667,0.0714285714285714,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"282",0.117647058823529,0.0728513260702102,1,0.553571428571429,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0
"283",0.205882352941176,0.0657532739077804,1,0.535714285714286,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
"284",0.161764705882353,0.0698800484208209,1,0.785714285714286,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
"285",0.294117647058824,0.199625839110818,1,0.321428571428571,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
"286",0.632352941176471,0.576207769340817,0,0.285714285714286,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
"287",0.647058823529412,0.249697369869044,1,0.125,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0
"288",0.647058823529412,0.40343347639485,0.333333333333333,0.214285714285714,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"289",0.117647058823529,0.0463299218664026,1,0.535714285714286,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0
"290",0.294117647058824,0.0425883129745791,1,0.517857142857143,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
"291",0.117647058823529,0.0454495433036206,0.333333333333333,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
"292",0.470588235294118,0.503356443270606,0,0.160714285714286,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"293",0.294117647058824,0.339440959612633,0.333333333333333,0.446428571428571,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"294",0.558823529411765,0.250137559150435,1,0.660714285714286,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
"295",0.647058823529412,0.406019588423022,1,0.482142857142857,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
"296",0.647058823529412,0.534279740288324,0,0.125,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0
"297",0.117647058823529,0.243479696269396,0,0.0178571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"298",0.0882352941176471,0.0570595356003081,1,0.464285714285714,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"299",0.205882352941176,0.124628590293826,0.666666666666667,0.428571428571429,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
"300",0.25,0.137284032133818,0.666666666666667,0.232142857142857,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
"301",0.0294117647058824,0.0232199845933752,0,0.625,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
"302",0.470588235294118,0.195554088257951,1,0.410714285714286,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0
"303",0.294117647058824,0.060195884230219,1,0.321428571428571,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
"304",0.0882352941176471,0.0433586442170133,1,0.535714285714286,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0
"305",0.647058823529412,0.543468691537361,0.333333333333333,0.446428571428571,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"306",0.0294117647058824,0.0711455926048201,1,0.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0
"307",0.382352941176471,0.250962914053043,0.333333333333333,0.0892857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"308",0.117647058823529,0.0262462859029383,1,0.25,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
"309",0.0588235294117647,0.0543083525916144,0.666666666666667,0.0892857142857143,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0
"310",0.0735294117647059,0.00143061516452074,1,0.0535714285714286,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
"311",0.647058823529412,0.282326400352151,0.666666666666667,0.375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"312",0.294117647058824,0.289479476174755,1,0.107142857142857,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
"313",0.294117647058824,0.192527786948388,0.333333333333333,0.125,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0
"314",0.117647058823529,0.0239352921756355,0.333333333333333,0.107142857142857,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0
"315",0,0.0684494332563002,0,0.178571428571429,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"316",0.470588235294118,0.137339055793991,1,0.214285714285714,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
"317",0.117647058823529,0.0252008363596346,0.333333333333333,0.339285714285714,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0
"318",0.294117647058824,0.22565203037306,0,0.517857142857143,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
"319",0.117647058823529,0.0248156707384175,1,0.232142857142857,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0
"320",0.161764705882353,0.186695278969957,0,0.142857142857143,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0
"321",0.382352941176471,0.220039617035325,1,0.160714285714286,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0
"322",0.294117647058824,0.0928799383735006,1,0.232142857142857,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0
"323",0.294117647058824,0.146362936062507,0.333333333333333,0.267857142857143,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"324",0.205882352941176,0.132551997358864,1,0.160714285714286,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
"325",0.205882352941176,0.0428084076152746,1,0.303571428571429,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0
"326",0.0588235294117647,0.173214482227358,0,0.357142857142857,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1
"327",0.117647058823529,0.305436337625179,0.333333333333333,0.535714285714286,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"328",0.294117647058824,0.0701551667216903,1,0.267857142857143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0
"329",0.470588235294118,0.232364916914273,1,0.214285714285714,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0
"330",0.0294117647058824,0.0450093540222296,1,0.160714285714286,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0
"331",0.294117647058824,0.350225597006713,0.333333333333333,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"332",0.205882352941176,0.0888081875206339,1,0.196428571428571,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0
"333",0.823529411764706,0.393859359524596,1,0.0892857142857143,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0
"334",0.647058823529412,0.62396830637174,0.333333333333333,0.0892857142857143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
"335",0.294117647058824,0.212391328271157,0.666666666666667,0.0714285714285714,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"336",0.0294117647058824,0.172444150984924,0,0.446428571428571,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
"337",0.132352941176471,0.101848794981842,0.333333333333333,0.0714285714285714,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0
"338",0.161764705882353,0.0563992516782216,1,0.0892857142857143,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"339",0.294117647058824,0.215637724221415,1,0.160714285714286,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0
"340",0.0882352941176471,0.0699350720809948,1,0.214285714285714,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0
"341",0.294117647058824,0.302244965335094,0.333333333333333,0.0892857142857143,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
"342",0.25,0.184274237922307,0,0.125,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
"343",0.205882352941176,0.163035105095191,0,0.107142857142857,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"344",0.205882352941176,0.230494112468361,0,0.25,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"345",0.0882352941176471,0.203532518983163,0,0.321428571428571,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0
"346",0.161764705882353,0.0665236051502146,1,0.428571428571429,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0
"347",0.132352941176471,0.0347749532298889,1,0.0714285714285714,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0
"348",0.294117647058824,0.193022999889953,0,0.0714285714285714,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"349",0.0294117647058824,0.082150324639595,0,0.267857142857143,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
"350",0.0735294117647059,0.048750962914053,1,0.232142857142857,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"351",0.0735294117647059,0.0542533289314405,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"352",0.0735294117647059,0.0390117750632772,0,0.178571428571429,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1
